8200,124,101.30
8220,124,101.30
8240,124,116.88
8260,124,124.68
8280,124,109.09
8300,124,124.68
8320,124,124.68
8340,124,116.88
8360,124,124.68
8380,124,124.68
8400,124,116.88
8420,124,116.88
8440,109,124.68
8460,109,132.47
8480,109,116.88
8500,109,93.51
8520,109,124.68
8540,109,109.09
8560,109,109.09
8580,109,116.88
8600,109,116.88
8620,109,101.30
8640,109,124.68
8660,109,101.30
8680,109,93.51
8700,109,116.88
8720,109,101.30
8740,109,109.09
8760,109,109.09
8780,109,109.09
8800,109,116.88
8820,109,101.30
8840,109,101.30
8860,109,109.09
8880,109,93.51
8900,109,101.30
8920,109,109.09
8940,109,109.09
8960,109,109.09
8980,109,116.88
9000,109,101.30
9020,109,101.30
9040,109,109.09
9060,109,109.09
9080,109,116.88
9100,109,85.71
9120,109,101.30
9140,109,101.30
9160,109,101.30
9180,109,101.30
9200,109,93.51
9220,109,109.09
9240,109,109.09
9260,109,109.09
9280,109,109.09
9300,109,93.51
9320,109,101.30
9340,109,116.88
9360,109,116.88
9380,109,101.30
9400,109,109.09
9420,109,109.09
9440,109,116.88
9460,109,101.30
9480,109,101.30
9500,109,116.88
9520,109,109.09
9540,109,124.68
9560,109,109.09
9580,109,109.09
9600,109,116.88
9620,109,101.30
9640,109,116.88
9660,109,109.09
9680,109,85.71
9700,109,116.88
9720,109,109.09
9740,109,116.88
9760,109,101.30
9780,109,116.88
9800,109,109.09
9820,109,109.09
9840,109,116.88
9860,109,101.30
9880,109,116.88
9900,109,93.51
9920,109,109.09
9940,109,101.30
9960,109,109.09
9980,109,109.09
10000,109,109.09
10020,109,109.09
10040,109,101.30
10060,109,109.09
10080,109,116.88
10100,109,101.30
10120,109,109.09
10140,109,93.51
10160,109,116.88
10180,109,101.30
10200,109,116.88
10220,109,93.51
10240,109,101.30
10260,109,116.88
10280,109,85.71
10300,109,109.09
10320,109,93.51
10340,109,124.68
10360,109,109.09
10380,109,109.09
10400,109,116.88
10420,109,101.30
10440,109,116.88
10460,109,109.09
10480,109,116.88
10500,109,109.09
10520,109,101.30
10540,109,116.88
10560,109,109.09
10580,109,116.88
10600,109,101.30
10620,109,101.30
10640,109,109.09
10660,109,109.09
10680,109,101.30
10700,109,109.09
10720,109,109.09
10740,109,93.51
10760,109,116.88
10780,109,93.51
10800,109,116.88
10820,109,101.30
10840,109,109.09
10860,109,101.30
10880,109,109.09
10900,109,109.09
10920,109,93.51
10940,109,109.09
10960,109,109.09
10980,109,116.88
11000,109,101.30
11020,109,93.51
11040,109,116.88
11060,109,101.30
11080,109,109.09
11100,109,109.09
11120,109,93.51
11140,109,109.09
11160,109,101.30
11180,109,109.09
11200,109,109.09
11220,109,109.09
11240,109,109.09
11260,109,109.09
11280,109,109.09
11300,109,109.09
11320,109,109.09
11340,109,101.30
11360,109,109.09
11380,109,109.09
11400,109,101.30
11420,109,116.88
11440,109,109.09
11460,109,116.88
11480,109,101.30
11500,109,116.88
11520,109,93.51
11540,109,85.71
11560,109,116.88
11580,109,109.09
11600,109,116.88
11620,109,109.09
11640,109,116.88
11660,109,109.09
11680,109,116.88
11700,109,93.51
11720,109,101.30
11740,109,109.09
11760,109,101.30
11780,109,109.09
11800,109,101.30
11820,109,116.88
11840,109,93.51
11860,109,109.09
11880,109,101.30
11900,109,93.51
11920,109,109.09
11940,109,109.09
11960,109,116.88
11980,109,109.09
12000,109,116.88
12020,109,109.09
12040,109,101.30
12060,109,101.30
12080,109,101.30
12100,109,116.88
12120,109,109.09
12140,109,109.09
12160,109,109.09
12180,109,109.09
12200,109,93.51
12220,109,116.88
12240,109,101.30
12260,109,93.51
12280,109,116.88
12300,109,93.51
12320,109,116.88
12340,109,93.51
12360,109,116.88
12380,109,101.30
12400,109,109.09
12420,109,101.30
12440,109,93.51
12460,109,116.88
12480,109,109.09
12500,109,109.09
12520,109,101.30
12540,109,116.88
12560,109,109.09
12580,109,93.51
12600,109,116.88
12620,109,93.51
12640,109,109.09
12660,109,109.09
12680,109,109.09
12700,109,101.30
12720,109,101.30
12740,109,116.88
12760,109,101.30
12780,109,116.88
12800,109,109.09
12820,109,116.88
12840,109,109.09
12860,109,101.30
12880,109,116.88
12900,109,109.09
12920,109,101.30
12940,109,109.09
12960,109,109.09
12980,109,101.30
13000,109,93.51
13020,109,109.09
13040,109,101.30
13060,115,101.30
13080,115,101.30
13100,115,124.68
13120,115,109.09
13140,115,109.09
13160,115,109.09
13180,115,109.09
13200,115,116.88
13220,115,109.09
13240,115,109.09
13260,115,101.30
13280,115,93.51
13300,115,101.30
13320,115,116.88
13340,115,116.88
13360,115,116.88
13380,115,109.09
13400,115,116.88
13420,115,109.09
13440,115,109.09
13460,115,116.88
13480,115,116.88
13500,115,109.09
13520,115,116.88
13540,115,109.09
13560,115,101.30
13580,115,116.88
13600,115,101.30
13620,115,109.09
13640,115,77.92
13660,115,93.51
13680,115,116.88
13700,115,116.88
13720,115,101.30
13740,115,109.09
13760,115,116.88
13780,115,116.88
13800,115,116.88
13820,115,109.09
13840,115,116.88
13860,115,109.09
13880,115,109.09
13900,115,116.88
13920,115,116.88
13940,115,116.88
13960,115,116.88
13980,115,109.09
14000,115,116.88
14020,115,116.88
14040,115,109.09
14060,115,109.09
14080,115,109.09
14100,115,109.09
14120,115,116.88
14140,115,116.88
14160,115,116.88
14180,115,101.30
14200,115,101.30
14220,115,109.09
14240,115,116.88
14260,115,109.09
14280,115,109.09
14300,115,101.30
14320,115,116.88
14340,115,109.09
14360,115,116.88
14380,115,116.88
14400,115,109.09
14420,115,109.09
14440,115,116.88
14460,115,109.09
14480,115,124.68
14500,115,109.09
14520,115,116.88
14540,115,116.88
14560,115,109.09
14580,115,116.88
14600,115,116.88
14620,115,101.30
14640,115,109.09
14660,115,109.09
14680,115,116.88
14700,115,109.09
14720,115,109.09
14740,115,109.09
14760,115,124.68
14780,115,116.88
14800,115,116.88
14820,115,116.88
14840,115,109.09
14860,115,109.09
14880,115,116.88
14900,115,116.88
14920,115,109.09
14940,115,109.09
14960,115,116.88
14980,115,116.88
15000,115,109.09
15020,115,116.88
15040,115,109.09
15060,115,116.88
15080,115,116.88
15100,115,109.09
15120,115,101.30
15140,115,109.09
15160,115,116.88
15180,115,116.88
15200,115,109.09
15220,115,116.88
15240,115,109.09
15260,115,109.09
15280,115,124.68
15300,115,116.88
15320,115,109.09
15340,115,116.88
15360,115,116.88
15380,115,116.88
15400,115,116.88
15420,115,116.88
15440,115,109.09
15460,115,109.09
15480,115,109.09
15500,115,101.30
15520,115,116.88
15540,115,116.88
15560,115,116.88
15580,115,116.88
15600,115,101.30
15620,115,109.09
15640,115,116.88
15660,115,116.88
15680,115,109.09
15700,115,116.88
15720,115,109.09
15740,115,116.88
15760,115,109.09
15780,115,109.09
15800,115,109.09
15820,115,101.30
15840,115,109.09
15860,115,116.88
15880,115,109.09
15900,115,101.30
15920,115,109.09
15940,115,116.88
15960,115,101.30
15980,115,109.09
16000,115,116.88
16020,115,109.09
16040,115,101.30
16060,115,116.88
16080,115,109.09
16100,115,109.09
16120,115,124.68
16140,115,124.68
16160,115,116.88
16180,115,116.88
16200,115,116.88
16220,115,116.88
16240,115,116.88
16260,115,109.09
16280,115,116.88
16300,115,101.30
16320,115,116.88
16340,115,93.51
16360,115,116.88
16380,115,109.09
16400,115,109.09
16420,115,116.88
16440,115,116.88
16460,115,116.88
16480,115,116.88
16500,115,116.88
16520,115,116.88
